100,1,21,5,5,100,NaN,NaN,NaN,NaN,-10.5158421532,-10.5158421532,-10.5158421532,-10.5158421532,-10.5158421532,0,0,0
100,1,22,7,7,100,NaN,NaN,NaN,NaN,-10.5303920041,-10.5303920041,-10.5303920041,-10.5303920041,-10.5303920041,-10.5303920041,-10.5303920041,0
100,1,23,5,3,60,NaN,NaN,NaN,NaN,-10.5484240395,-10.5484240395,-10.5484240395,-10.5484240395,NaN,0,0,0
100,1,24,6,2,33.3333333333333,NaN,NaN,NaN,NaN,-10.5611391648,-10.5611391648,-10.5611391648,NaN,NaN,NaN,0,0
100,1,25,5,0,0,NaN,NaN,NaN,NaN,-10.5718225145,NaN,NaN,NaN,NaN,0,0,0
100,1,26,6,6,100,NaN,NaN,NaN,NaN,-10.5812400066,-10.5812400066,-10.5812400066,-10.5812400066,-10.5812400066,-10.5812400066,0,0
100,1,27,5,5,100,NaN,NaN,NaN,NaN,-10.5957053116,-10.5957053116,-10.5957053116,-10.5957053116,-10.5957053116,0,0,0
100,1,28,8,1,12.5,NaN,NaN,NaN,NaN,-10.6103731336,-10.6103731336,NaN,NaN,NaN,NaN,NaN,NaN
100,2,29,6,6,100,NaN,NaN,NaN,NaN,-10.6686376707,-10.6686376707,-10.6686376707,-10.6686376707,-10.6686376707,-10.6686376707,0,0
100,2,30,8,8,100,NaN,NaN,NaN,NaN,-10.6852204023,-10.6852204023,-10.6852204023,-10.6852204023,-10.6852204023,-10.6852204023,-10.6852204023,-10.6852204023
100,2,31,5,5,100,NaN,NaN,NaN,NaN,-10.701135486,-10.701135486,-10.701135486,-10.701135486,-10.701135486,0,0,0
100,2,32,8,0,0,NaN,NaN,NaN,NaN,-10.7156683695,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,2,33,5,5,100,NaN,NaN,NaN,NaN,-10.7245023024,-10.7245023024,-10.7245023024,-10.7245023024,-10.7245023024,0,0,0
100,2,34,7,7,100,NaN,NaN,NaN,NaN,-10.7397350139,-10.7397350139,-10.7397350139,-10.7397350139,-10.7397350139,-10.7397350139,-10.7397350139,0
100,2,35,6,6,100,NaN,NaN,NaN,NaN,-10.7557850762,-10.7557850762,-10.7557850762,-10.7557850762,-10.7557850762,-10.7557850762,0,0
100,2,36,7,6,85.7142857142857,NaN,NaN,NaN,NaN,-10.7703167836,-10.7703167836,-10.7703167836,-10.7703167836,-10.7703167836,-10.7703167836,-10.7703167836,0
100,2,37,7,3,42.8571428571429,NaN,NaN,NaN,NaN,-10.7862659828,-10.7862659828,-10.7862659828,-10.7862659828,NaN,NaN,NaN,0
100,2,38,6,3,50,NaN,NaN,NaN,NaN,-10.7993331813,-10.7993331813,-10.7993331813,-10.7993331813,NaN,NaN,0,0
100,2,39,8,3,37.5,NaN,NaN,NaN,NaN,-10.8129838909,-10.8129838909,-10.8129838909,-10.8129838909,NaN,NaN,NaN,NaN
100,2,40,5,5,100,NaN,NaN,NaN,NaN,-10.8248835498,-10.8248835498,-10.8248835498,-10.8248835498,-10.8248835498,0,0,0
100,2,41,8,0,0,NaN,NaN,NaN,NaN,-10.8420652145,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,2,42,6,6,100,NaN,NaN,NaN,NaN,-10.851431663,-10.851431663,-10.851431663,-10.851431663,-10.851431663,-10.851431663,0,0
100,2,43,6,6,100,NaN,NaN,NaN,NaN,-10.8660159863,-10.8660159863,-10.8660159863,-10.8660159863,-10.8660159863,-10.8660159863,0,0
100,2,44,5,5,100,NaN,NaN,NaN,NaN,-10.8805145609,-10.8805145609,-10.8805145609,-10.8805145609,-10.8805145609,0,0,0
100,2,45,7,0,0,NaN,NaN,NaN,NaN,-10.894297151,NaN,NaN,NaN,NaN,NaN,NaN,0
100,2,46,8,1,12.5,NaN,NaN,NaN,NaN,-10.9067970463,-10.9067970463,NaN,NaN,NaN,NaN,NaN,NaN
100,2,47,6,3,50,NaN,NaN,NaN,NaN,-10.9165470529,-10.9165470529,-10.9165470529,-10.9165470529,NaN,NaN,0,0
100,2,48,5,5,100,NaN,NaN,NaN,NaN,-10.9275296453,-10.9275296453,-10.9275296453,-10.9275296453,-10.9275296453,0,0,0
100,2,49,7,7,100,NaN,NaN,NaN,NaN,-10.9412639262,-10.9412639262,-10.9412639262,-10.9412639262,-10.9412639262,-10.9412639262,-10.9412639262,0
100,2,50,5,5,100,NaN,NaN,NaN,NaN,-10.9575956362,-10.9575956362,-10.9575956362,-10.9575956362,-10.9575956362,0,0,0
100,2,51,8,1,12.5,NaN,NaN,NaN,NaN,-10.9729618977,-10.9729618977,NaN,NaN,NaN,NaN,NaN,NaN
100,2,52,8,0,0,NaN,NaN,NaN,NaN,-10.9848603842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,2,53,5,0,0,NaN,NaN,NaN,NaN,-10.9941781634,NaN,NaN,NaN,NaN,0,0,0
100,2,54,6,4,66.6666666666667,NaN,NaN,NaN,NaN,-11.0036112687,-11.0036112687,-11.0036112687,-11.0036112687,-11.0036112687,NaN,0,0
100,2,55,7,7,100,NaN,NaN,NaN,NaN,-11.0182258502,-11.0182258502,-11.0182258502,-11.0182258502,-11.0182258502,-11.0182258502,-11.0182258502,0
100,2,56,7,3,42.8571428571429,NaN,NaN,NaN,NaN,-11.0354258827,-11.0354258827,-11.0354258827,-11.0354258827,NaN,NaN,NaN,0
100,3,57,6,0,0,NaN,NaN,NaN,NaN,-11.077974627,NaN,NaN,NaN,NaN,NaN,0,0
100,3,58,5,5,100,NaN,NaN,NaN,NaN,-11.0867576936,-11.0867576936,-11.0867576936,-11.0867576936,-11.0867576936,0,0,0
100,3,59,5,5,100,NaN,NaN,NaN,NaN,-11.100724569,-11.100724569,-11.100724569,-11.100724569,-11.100724569,0,0,0
100,3,60,8,0,0,NaN,NaN,NaN,NaN,-11.1186753239,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,3,61,5,5,100,NaN,NaN,NaN,NaN,-11.1274226084,-11.1274226084,-11.1274226084,-11.1274226084,-11.1274226084,0,0,0
100,3,62,7,7,100,NaN,NaN,NaN,NaN,-11.141573395,-11.141573395,-11.141573395,-11.141573395,-11.141573395,-11.141573395,-11.141573395,0
100,3,63,8,0,0,NaN,NaN,NaN,NaN,-11.1612396599,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,3,64,8,0,0,NaN,NaN,NaN,NaN,-11.1723727356,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,3,65,8,1,12.5,NaN,NaN,NaN,NaN,-11.1834382697,-11.1834382697,NaN,NaN,NaN,NaN,NaN,NaN
100,3,66,5,5,100,NaN,NaN,NaN,NaN,-11.1933045516,-11.1933045516,-11.1933045516,-11.1933045516,-11.1933045516,0,0,0
100,3,67,5,0,0,NaN,NaN,NaN,NaN,-11.2107879578,NaN,NaN,NaN,NaN,0,0,0
100,3,68,5,5,100,NaN,NaN,NaN,NaN,-11.2194379924,-11.2194379924,-11.2194379924,-11.2194379924,-11.2174379924,0,0,0
100,3,69,8,2,25,NaN,NaN,NaN,NaN,-11.25707218,-11.25707218,-11.25707218,NaN,NaN,NaN,NaN,NaN
100,3,70,6,6,100,NaN,NaN,NaN,NaN,-11.2691189783,-11.2691189783,-11.2691189783,-11.2691189783,-11.2691189783,-11.2691189783,0,0
100,3,71,7,0,0,NaN,NaN,NaN,NaN,-11.287218402,NaN,NaN,NaN,NaN,NaN,NaN,0
100,3,72,8,2,25,NaN,NaN,NaN,NaN,-11.2984525838,-11.2984525838,-11.2984525838,NaN,NaN,NaN,NaN,NaN
100,3,73,6,6,100,NaN,NaN,NaN,NaN,-11.3114511224,-11.3114511224,-11.3114511224,-11.3114511224,-11.3114511224,-11.3114511224,0,0
100,3,74,6,1,16.6666666666667,NaN,NaN,NaN,NaN,-11.3256518699,-11.3256518699,NaN,NaN,NaN,NaN,0,0
100,3,75,7,7,100,NaN,NaN,NaN,NaN,-11.3370674733,-11.3370674733,-11.3370674733,-11.3370674733,-11.3370674733,-11.3370674733,-11.3370674733,0
100,3,76,7,3,42.8571428571429,NaN,NaN,NaN,NaN,-11.353000789,-11.353000789,-11.353000789,-11.353000789,NaN,NaN,NaN,0
100,3,77,7,1,14.2857142857143,NaN,NaN,NaN,NaN,-11.3667836621,-11.3667836621,NaN,NaN,NaN,NaN,NaN,0
100,3,78,7,4,57.1428571428571,NaN,NaN,NaN,NaN,-11.3781161551,-11.3781161551,-11.3781161551,-11.3781161551,-11.3781161551,NaN,NaN,0
100,3,79,8,5,62.5,NaN,NaN,NaN,NaN,-11.3950663382,-11.3950663382,-11.3950663382,-11.3950663382,-11.3950663382,-11.3950663382,NaN,NaN
100,3,80,7,0,0,NaN,NaN,NaN,NaN,-11.4095500313,NaN,NaN,NaN,NaN,NaN,NaN,0
100,3,81,6,0,0,NaN,NaN,NaN,NaN,-11.4191148452,NaN,NaN,NaN,NaN,NaN,0,0
100,3,82,6,6,100,NaN,NaN,NaN,NaN,-11.4281653582,-11.4281653582,-11.4281653582,-11.4281653582,-11.4281653582,-11.4281653582,0,0
100,3,83,6,6,100,NaN,NaN,NaN,NaN,-11.4432149005,-11.4432149005,-11.4432149005,-11.4432149005,-11.4432149005,-11.4432149005,0,0
100,3,84,5,3,60,NaN,NaN,NaN,NaN,-11.4573141091,-11.4573141091,-11.4573141091,-11.4573141091,NaN,0,0,0
100,4,85,8,2,25,NaN,NaN,NaN,NaN,-11.5942759989,-11.5942759989,-11.5942759989,NaN,NaN,NaN,NaN,NaN
100,4,86,5,1,20,NaN,NaN,NaN,NaN,-11.640940523,-11.640940523,NaN,NaN,NaN,0,0,0
100,4,87,8,0,0,NaN,NaN,NaN,NaN,-11.656607814,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,4,88,6,0,0,NaN,NaN,NaN,NaN,-11.6660419154,NaN,NaN,NaN,NaN,NaN,0,0
100,4,89,7,0,0,NaN,NaN,NaN,NaN,-11.6762583749,NaN,NaN,NaN,NaN,NaN,NaN,0
100,4,90,5,5,100,NaN,NaN,NaN,NaN,-11.6850245981,-11.6850245981,-11.6850245981,-11.6850245981,-11.6850245981,0,0,0
100,4,91,6,6,100,NaN,NaN,NaN,NaN,-11.7095886126,-11.7095886126,-11.7095886126,-11.7095886126,-11.7095886126,-11.7095886126,0,0
100,4,92,8,4,50,NaN,NaN,NaN,NaN,-11.7369058001,-11.7369058001,-11.7369058001,-11.7369058001,-11.7369058001,NaN,NaN,NaN
100,4,93,5,5,100,NaN,NaN,NaN,NaN,-11.766987523,-11.766987523,-11.766987523,-11.766987523,-11.766987523,0,0,0
100,4,94,6,0,0,NaN,NaN,NaN,NaN,-11.7794212269,NaN,NaN,NaN,NaN,NaN,0,0
100,4,95,5,5,100,NaN,NaN,NaN,NaN,-11.788322245,-11.788322245,-11.788322245,-11.788322245,-11.788322245,0,0,0
100,4,96,7,4,57.1428571428571,NaN,NaN,NaN,NaN,-11.8062528547,-11.8062528547,-11.8062528547,-11.8062528547,-11.8062528547,NaN,NaN,0
100,4,97,5,5,100,NaN,NaN,NaN,NaN,-11.8243052948,-11.8243052948,-11.8243052948,-11.8243052948,-11.8243052948,0,0,0
100,4,98,7,1,14.2857142857143,NaN,NaN,NaN,NaN,-11.8408694802,-11.8408694802,NaN,NaN,NaN,NaN,NaN,0
100,4,99,6,6,100,NaN,NaN,NaN,NaN,-11.8533022208,-11.8533022208,-11.8533022208,-11.8533022208,-11.8533022208,-11.8533022208,0,0
100,4,100,7,0,0,NaN,NaN,NaN,NaN,-11.8678186957,NaN,NaN,NaN,NaN,NaN,NaN,0
100,4,101,8,8,100,NaN,NaN,NaN,NaN,-11.8790677027,-11.8790677027,-11.8790677027,-11.8790677027,-11.8790677027,-11.8790677027,-11.8790677027,-11.8790677027
100,4,102,5,5,100,NaN,NaN,NaN,NaN,-11.9057346186,-11.9057346186,-11.9057346186,-11.9057346186,-11.9057346186,0,0,0
100,4,103,8,2,25,NaN,NaN,NaN,NaN,-11.9292841729,-11.9292841729,-11.9292841729,NaN,NaN,NaN,NaN,NaN
100,4,104,6,2,33.3333333333333,NaN,NaN,NaN,NaN,-11.9458676966,-11.9458676966,-11.9458676966,NaN,NaN,NaN,0,0
100,4,105,7,7,100,NaN,NaN,NaN,NaN,-11.9589996353,-11.9589996353,-11.9589996353,-11.9589996353,-11.9589996353,-11.9589996353,-11.9589996353,0
100,4,106,8,8,100,NaN,NaN,NaN,NaN,-11.9890001161,-11.9890001161,-11.9890001161,-11.9890001161,-11.9890001161,-11.9890001161,-11.9890001161,-11.9890001161
100,4,107,6,6,100,NaN,NaN,NaN,NaN,-12.0157812537,-12.0157812537,-12.0157812537,-12.0157812537,-12.0157812537,-12.0157812537,0,0
100,4,108,5,5,100,NaN,NaN,NaN,NaN,-12.027597936,-12.027597936,-12.027597936,-12.027597936,-12.027597936,0,0,0
100,4,109,6,6,100,NaN,NaN,NaN,NaN,-12.0408306393,-12.0408306393,-12.0408306393,-12.0408306393,-12.0408306393,-12.0408306393,0,0
100,4,110,7,7,100,NaN,NaN,NaN,NaN,-12.0597468502,-12.0597468502,-12.0597468502,-12.0597468502,-12.0597468502,-12.0597468502,-12.0597468502,0
100,4,111,8,8,100,NaN,NaN,NaN,NaN,-12.0785301676,-12.0785301676,-12.0785301676,-12.0785301676,-12.0785301676,-12.0785301676,-12.0785301676,-12.0785301676
100,4,112,7,7,100,NaN,NaN,NaN,NaN,-12.1038943662,-12.1038943662,-12.1038943662,-12.1038943662,-12.1038943662,-12.1038943662,-12.1038943662,0
201,1,1,8,3,37.5,NaN,NaN,NaN,NaN,-0.4037094909,-0.4037094909,-0.4037094909,-0.4037094909,NaN,NaN,NaN,NaN
201,1,2,7,7,100,NaN,NaN,NaN,NaN,-0.4174409681,-0.4174409681,-0.4174409681,-0.4174409681,-0.4174409681,-0.4174409681,-0.4174409681,0
201,1,3,6,0,0,NaN,NaN,NaN,NaN,-0.4327238032,NaN,NaN,NaN,NaN,NaN,0,0
201,1,4,8,0,0,NaN,NaN,NaN,NaN,-0.4438586255,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,1,5,6,6,100,NaN,NaN,NaN,NaN,-0.4546751464,-0.4546751464,-0.4546751464,-0.4546751464,-0.4546751464,-0.4546751464,0,0
201,1,6,5,2,40,NaN,NaN,NaN,NaN,-0.4674731421,-0.4674731421,-0.4674731421,NaN,NaN,0,0,0
201,1,7,8,3,37.5,NaN,NaN,NaN,NaN,-0.47980531,-0.47980531,-0.47980531,-0.47980531,NaN,NaN,NaN,NaN
201,1,8,6,4,66.6666666666667,NaN,NaN,NaN,NaN,-0.4920401197,-0.4920401197,-0.4920401197,-0.4920401197,-0.4920401197,NaN,0,0
201,1,9,8,5,62.5,NaN,NaN,NaN,NaN,-0.5063206954,-0.5063206954,-0.5063206954,-0.5063206954,-0.5063206954,-0.5063206954,NaN,NaN
201,1,10,6,2,33.3333333333333,NaN,NaN,NaN,NaN,-0.5205374068,-0.5205374068,-0.5205374068,NaN,NaN,NaN,0,0
201,1,11,7,3,42.8571428571429,NaN,NaN,NaN,NaN,-0.5339719581,-0.5339719581,-0.5339719581,-0.5339719581,NaN,NaN,NaN,0
201,1,12,7,4,57.1428571428571,NaN,NaN,NaN,NaN,-0.5466551193,-0.5466551193,-0.5466551193,-0.5466551193,-0.5466551193,NaN,NaN,0
201,1,13,8,0,0,NaN,NaN,NaN,NaN,-0.561638955,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,1,14,6,6,100,NaN,NaN,NaN,NaN,-0.5703702899,-0.5703702899,-0.5703702899,-0.5703702899,-0.5703702899,-0.5703702899,0,0
201,1,15,6,0,0,NaN,NaN,NaN,NaN,-0.5859355145,NaN,NaN,NaN,NaN,NaN,0,0
201,1,16,5,5,100,NaN,NaN,NaN,NaN,-0.5947367135,-0.5947367135,-0.5947367135,-0.5947367135,-0.5947367135,0,0,0
201,1,17,7,3,42.8571428571429,NaN,NaN,NaN,NaN,-0.6083196642,-0.6083196642,-0.6083196642,-0.6083196642,NaN,NaN,NaN,0
201,1,18,8,2,25,NaN,NaN,NaN,NaN,-0.6215845322,-0.6215845322,-0.6215845322,NaN,NaN,NaN,NaN,NaN
201,1,19,5,5,100,NaN,NaN,NaN,NaN,-0.6316524511,-0.6316524511,-0.6316524511,-0.6316524511,-0.6316524511,0,0,0
201,1,20,7,5,71.4285714285714,NaN,NaN,NaN,NaN,-0.6466020881,-0.6466020881,-0.6466020881,-0.6466020881,-0.6466020881,-0.6466020881,NaN,0
201,1,21,5,3,60,NaN,NaN,NaN,NaN,-0.6616180704,-0.6616180704,-0.6616180704,-0.6616180704,NaN,0,0,0
201,1,22,5,5,100,NaN,NaN,NaN,NaN,-0.6734000244,-0.6734000244,-0.6734000244,-0.6734000244,-0.6734000244,0,0,0
201,1,23,5,5,100,NaN,NaN,NaN,NaN,-0.6854845297,-0.6854845297,-0.6854845297,-0.6854845297,-0.6854845297,0,0,0
201,1,24,7,5,71.4285714285714,NaN,NaN,NaN,NaN,-0.6997013715,-0.6997013715,-0.6997013715,-0.6997013715,-0.6997013715,-0.6997013715,NaN,0
201,1,25,6,4,66.6666666666667,NaN,NaN,NaN,NaN,-0.7136158228,-0.7136158228,-0.7136158228,-0.7136158228,-0.7136158228,NaN,0,0
201,1,26,7,7,100,NaN,NaN,NaN,NaN,-0.7271665883,-0.7271665883,-0.7271665883,-0.7271665883,-0.7271665883,-0.7271665883,-0.7271665883,0
201,1,27,5,2,40,NaN,NaN,NaN,NaN,-0.7424818092,-0.7424818092,-0.7424818092,NaN,NaN,0,0,0
201,1,28,8,5,62.5,NaN,NaN,NaN,NaN,-0.7555662064,-0.7555662064,-0.7555662064,-0.7555662064,-0.7555662064,-0.7555662064,NaN,NaN
201,2,29,5,3,60,NaN,NaN,NaN,NaN,-0.945925756,-0.945925756,-0.945925756,-0.945925756,NaN,0,0,0
201,2,30,5,5,100,NaN,NaN,NaN,NaN,-0.9568096982,-0.9568096982,-0.9568096982,-0.9568096982,-0.9568096982,0,0,0
201,2,31,6,6,100,NaN,NaN,NaN,NaN,-0.9707427767,-0.9707427767,-0.9707427767,-0.9707427767,-0.9707427767,-0.9707427767,0,0
201,2,32,8,5,62.5,NaN,NaN,NaN,NaN,-0.9863422138,-0.9863422138,-0.9863422138,-0.9863422138,-0.9863422138,-0.9863422138,NaN,NaN
201,2,33,5,5,100,NaN,NaN,NaN,NaN,-1.0000918604,-1.0000918604,-1.0000918604,-1.0000918604,-1.0000918604,0,0,0
201,2,34,8,0,0,NaN,NaN,NaN,NaN,-1.0157434025,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,2,35,6,6,100,NaN,NaN,NaN,NaN,-1.0432746227,-1.0432746227,-1.0432746227,-1.0432746227,-1.0432746227,-1.0432746227,0,0
201,2,36,5,5,100,NaN,NaN,NaN,NaN,-1.0554565048,-1.0554565048,-1.0554565048,-1.0554565048,-1.0554565048,0,0,0
201,2,37,8,1,12.5,NaN,NaN,NaN,NaN,-1.069489701,-1.069489701,NaN,NaN,NaN,NaN,NaN,NaN
201,2,38,7,5,71.4285714285714,NaN,NaN,NaN,NaN,-1.0802725229,-1.0802725229,-1.0802725229,-1.0802725229,-1.0802725229,-1.0802725229,NaN,0
201,2,39,7,2,28.5714285714286,NaN,NaN,NaN,NaN,-1.0949557127,-1.0949557127,-1.0949557127,NaN,NaN,NaN,NaN,0
201,2,40,8,4,50,NaN,NaN,NaN,NaN,-1.1074232386,-1.1074232386,-1.1074232386,-1.1074232386,-1.1074232386,NaN,NaN,NaN
201,2,41,8,4,50,NaN,NaN,NaN,NaN,-1.1232048339,-1.1232048339,-1.1232048339,-1.1232048339,-1.1232048339,NaN,NaN,NaN
201,2,42,7,3,42.8571428571429,NaN,NaN,NaN,NaN,-1.1370539831,-1.1370539831,-1.1370539831,-1.1370539831,NaN,NaN,NaN,0
201,2,43,7,0,0,NaN,NaN,NaN,NaN,-1.1498209528,NaN,NaN,NaN,NaN,NaN,NaN,0
201,2,44,6,6,100,NaN,NaN,NaN,NaN,-1.1592211459,-1.1592211459,-1.1592211459,-1.1592211459,-1.1592211459,-1.1592211459,0,0
201,2,45,8,0,0,NaN,NaN,NaN,NaN,-1.1749863224,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,2,46,5,5,100,NaN,NaN,NaN,NaN,-1.1834863755,-1.1834863755,-1.1834863755,-1.1834863755,-1.1834863755,0,0,0
201,2,47,7,0,0,NaN,NaN,NaN,NaN,-1.1978199845,NaN,NaN,NaN,NaN,NaN,NaN,0
201,2,48,5,5,100,NaN,NaN,NaN,NaN,-1.2066181413,-1.2066181413,-1.2066181413,-1.2066181413,-1.2066181413,0,0,0
201,2,49,6,6,100,NaN,NaN,NaN,NaN,-1.2201839549,-1.2201839549,-1.2201839549,-1.2201839549,-1.2201839549,-1.2201839549,0,0
201,2,50,8,8,100,NaN,NaN,NaN,NaN,-1.2345169155,-1.2345169155,-1.2345169155,-1.2345169155,-1.2345169155,-1.2345169155,-1.2345169155,-1.2345169155
201,2,51,6,6,100,NaN,NaN,NaN,NaN,-1.249018897,-1.249018897,-1.249018897,-1.249018897,-1.249018897,-1.249018897,0,0
201,2,52,7,3,42.8571428571429,NaN,NaN,NaN,NaN,-1.2634674813,-1.2634674813,-1.2634674813,-1.2634674813,NaN,NaN,NaN,0
201,2,53,6,0,0,NaN,NaN,NaN,NaN,-1.2756348641,NaN,NaN,NaN,NaN,NaN,0,0
201,2,54,5,5,100,NaN,NaN,NaN,NaN,-1.2844834874,-1.2844834874,-1.2844834874,-1.2844834874,-1.2844834874,0,0,0
201,2,55,6,4,66.6666666666667,NaN,NaN,NaN,NaN,-1.2987009776,-1.2987009776,-1.2987009776,-1.2987009776,-1.2987009776,NaN,0,0
201,2,56,7,5,71.4285714285714,NaN,NaN,NaN,NaN,-1.312433552,-1.312433552,-1.312433552,-1.312433552,-1.312433552,-1.312433552,NaN,0
201,3,57,6,6,100,NaN,NaN,NaN,NaN,-1.6522403337,-1.6522403337,-1.6522403337,-1.6522403337,-1.6522403337,-1.6522403337,0,0
201,3,58,5,0,0,NaN,NaN,NaN,NaN,-1.6665236044,NaN,NaN,NaN,NaN,0,0,0
201,3,59,7,2,28.5714285714286,NaN,NaN,NaN,NaN,-1.6773565838,-1.6773565838,-1.6773565838,NaN,NaN,NaN,NaN,0
201,3,60,6,6,100,NaN,NaN,NaN,NaN,-1.6891070594,-1.6891070594,-1.6891070594,-1.6891070594,-1.6891070594,-1.6891070594,0,0
201,3,61,6,6,100,NaN,NaN,NaN,NaN,-1.7049218029,-1.7049218029,-1.7049218029,-1.7049218029,-1.7049218029,-1.7049218029,0,0
201,3,62,5,5,100,NaN,NaN,NaN,NaN,-1.7261549518,-1.7261549518,-1.7261549518,-1.7261549518,-1.7261549518,0,0,0
201,3,63,6,6,100,NaN,NaN,NaN,NaN,-1.7381872029,-1.7381872029,-1.7381872029,-1.7381872029,-1.7381872029,-1.7381872029,0,0
201,3,64,7,7,100,NaN,NaN,NaN,NaN,-1.7574208083,-1.7574208083,-1.7574208083,-1.7574208083,-1.7574208083,-1.7574208083,-1.7574208083,0
201,3,65,8,5,62.5,NaN,NaN,NaN,NaN,-1.7759197055,-1.7759197055,-1.7759197055,-1.7759197055,-1.7759197055,-1.7759197055,NaN,NaN
201,3,66,8,5,62.5,NaN,NaN,NaN,NaN,-1.7920033243,-1.7920033243,-1.7920033243,-1.7920033243,-1.7920033243,-1.7920033243,NaN,NaN
201,3,67,6,6,100,NaN,NaN,NaN,NaN,-1.8053698545,-1.8053698545,-1.8053698545,-1.8053698545,-1.8053698545,-1.8053698545,0,0
201,3,68,5,5,100,NaN,NaN,NaN,NaN,-1.8203023489,-1.8203023489,-1.8203023489,-1.8203023489,-1.8203023489,0,0,0
201,3,69,6,6,100,NaN,NaN,NaN,NaN,-1.8411855317,-1.8411855317,-1.8411855317,-1.8411855317,-1.8411855317,-1.8411855317,0,0
201,3,70,7,7,100,NaN,NaN,NaN,NaN,-1.8569177486,-1.8569177486,-1.8569177486,-1.8569177486,-1.8569177486,-1.8569177486,-1.8569177486,0
201,3,71,8,5,62.5,NaN,NaN,NaN,NaN,-1.8721680709,-1.8721680709,-1.8721680709,-1.8721680709,-1.8721680709,-1.8721680709,NaN,NaN
201,3,72,7,4,57.1428571428571,NaN,NaN,NaN,NaN,-1.8872340361,-1.8872340361,-1.8872340361,-1.8872340361,-1.8872340361,NaN,NaN,0
201,3,73,5,5,100,NaN,NaN,NaN,NaN,-1.8992660123,-1.8992660123,-1.8992660123,-1.8992660123,-1.8992660123,0,0,0
